time,open,high,low,close,Volume
1786661100,7824.5,7824.75,7823.5,7824,627
1786662000,7823.75,7827.5,7823.5,7827.5,1100
1786662900,7827.5,7827.5,7825,7825.5,1234
1786663800,7825.75,7826.75,7825,7826,932
1786664700,7826,7827,7825,7825.75,851
1786665600,7825.75,7828.75,7825,7825.5,2849
1786666500,7825.5,7826.25,7824,7824.25,1267
1786667400,7824,7825,7823.5,7823.5,1180
1786668300,7823.5,7824.75,7822.75,7824,1607
1786669200,7824,7824.25,7820.25,7820.5,2999
1786670100,7820.75,7822.75,7820.25,7822.25,1929
1786671000,7822.5,7824.25,7821.75,7824,1524
1786671900,7824,7824.75,7822.75,7823.5,1068
1786672800,7823.5,7826.25,7823.5,7826.25,1650
1786673700,7826,7826.5,7824.75,7826,1037
1786674600,7826,7827,7825.75,7826.5,1140
1786675500,7826.5,7827,7824,7825,1317
1786676400,7825,7826.25,7824.5,7825.75,765
1786677300,7826,7827.75,7825.75,7827.5,847
1786678200,7827.5,7827.75,7825.25,7825.5,939
1786679100,7825.25,7825.75,7824.25,7824.25,648
1786680000,7824.25,7825.5,7824,7825.25,730
1786680900,7825.25,7825.5,7824.25,7824.5,699
1786681800,7824.75,7825,7822.5,7824,1213
1786682700,7824,7824,7822.75,7823,474
1786683600,7823.25,7823.75,7821.5,7823,1098
1786684500,7823,7823.75,7822.25,7823.75,793
1786685400,7823.5,7824.5,7822.75,7824.25,767
1786686300,7824.5,7826,7824,7824.5,1017
1786687200,7824.5,7824.75,7821.25,7821.5,1218
1786688100,7821.75,7822.25,7821.25,7822,731
1786689000,7822,7822.5,7820.5,7821.25,790
1786689900,7821.25,7822.25,7821.25,7821.75,898
1786690800,7821.75,7823,7820,7820.25,1529
1786691700,7820.25,7822.25,7820.25,7821.5,742
1786692600,7821.5,7824,7821,7824,809
1786693500,7824,7824.75,7822.75,7823.5,1316
1786694400,7823.5,7826,7822.25,7823.5,2514
1786695300,7823.75,7826,7822.75,7826,1204
1786696200,7826,7828.25,7825.5,7827,1922
1786697100,7826.5,7828.5,7826.25,7826.25,1019
1786698000,7826.25,7826.5,7824.5,7826,1179
1786698900,7825.75,7827.75,7825.25,7826,950
1786699800,7826,7826.25,7824,7824.75,1235
1786700700,7825,7827.75,7824.75,7827.5,923
1786701600,7827.5,7829.5,7827,7828,1515
1786702500,7828.25,7828.25,7826.25,7827,893
1786703400,7827,7828.25,7825.5,7826.75,1703
1786704300,7827.25,7828.75,7826.25,7828.75,1493
1786705200,7828.75,7829.5,7826.75,7827,1748
1786706100,7827.25,7827.75,7826.25,7826.75,1278
1786707000,7826.75,7829.75,7826.75,7828.75,2102
1786707900,7828.75,7830.75,7828,7829.5,2040
1786708800,7829.5,7830,7821,7826.5,6025
1786709700,7826.5,7828.5,7824.75,7828,3452
1786710600,7828.25,7832,7827.75,7829,5092
1786711500,7829,7831.25,7828.5,7830.25,2408
1786712400,7830.25,7830.5,7825.75,7826.25,3427
1786713300,7826,7829.75,7825.75,7827.5,6188
1786714200,7827.75,7828,7819.25,7826.25,47937
1786715100,7826.5,7828.5,7820.25,7826,41309
1786716000,7825.75,7830.75,7823.25,7825.25,29679
1786716900,7825.25,7826,7813.75,7816.75,43954
1786717800,7816.75,7817.5,7810.5,7813.75,35754
1786718700,7813.75,7816.75,7809.5,7809.5,22257
1786719600,7809.75,7813.75,7806.5,7806.75,24642
1786720500,7806.75,7809.5,7801,7805.25,29001
1786721400,7805.25,7807,7800.5,7802.75,24048
1786722300,7802.75,7805.75,7800,7804.5,21427
1786723200,7804.5,7808,7802.75,7807.25,19051
1786724100,7807.5,7810.25,7806.5,7808.75,14052
1786725000,7809,7809.5,7803.25,7803.25,16737
1786725900,7803.25,7804.25,7798.5,7799.25,16173
1786726800,7799.25,7803.5,7798.25,7802.5,16450
1786727700,7802.75,7803.75,7798.75,7799.75,11357
1786728600,7799.75,7802,7796.5,7798,17403
1786729500,7798.25,7801.75,7796.75,7800.5,14170
1786730400,7800.75,7805.75,7799.5,7804,15432
1786731300,7804.25,7806,7801.5,7801.75,12931
1786732200,7802,7805.25,7800.75,7804.75,12898
1786733100,7804.5,7807.5,7802.75,7804.25,14253
1786734000,7804.5,7804.75,7801.5,7803,13225
1786734900,7803,7806,7800.5,7804,16297
1786735800,7804.25,7805.75,7802.5,7804.25,12477
1786736700,7804.25,7806.5,7801.5,7805.5,34334
1786737600,7805.25,7806,7800,7801,10790
1786738500,7801,7801.75,7800,7800.75,2253
1786739400,7800.75,7803.25,7800,7802.5,2960
1786740300,7802.75,7803,7801.5,7802,2659
